student_id,gender,age,attendance_rate,study_hours_per_day,past_failures,tuition_fee_status,internet_access,course_stream,grade_avg,articleship_completed,audit_hours_logged,ipcc_group_cleared,dropout_status
STU_866220,Female,20,99.99800536048866,2,1,Unpaid,Yes,BBA,78.6,Yes,183,Group 1,0
STU_777612,Female,19,79.48189650025407,3,0,Paid,Yes,B.Com,64.1,Yes,267,Both,0
STU_563262,Male,17,48.399145959954765,7,0,Unpaid,No,BBA,70.2,Yes,404,Group 1,1
STU_110267,Female,18,89.79402762148476,7,0,Unpaid,No,BBA,58.1,Yes,472,Both,0
STU_335772,Male,17,95.49688085379876,5,0,Unpaid,Yes,CA,77.6,Yes,484,Both,0
STU_670635,Male,24,81.18136445960589,2,1,Unpaid,Yes,CA,69.2,Yes,497,None,0
STU_782781,Male,19,65.3633164522109,7,1,Paid,Yes,CA,34.7,Yes,341,None,1
STU_994693,Female,23,58.01664112400765,9,0,Scholarship,Yes,BBA,77.6,Yes,194,None,1
STU_305981,Female,22,66.24314468591363,5,2,Paid,Yes,B.Com,39.5,No,0,Group 1,1
STU_338767,Female,18,66.88203085186386,2,1,Paid,No,Finance,60.4,No,0,Group 1,0
STU_951672,Male,23,86.75948218302865,6,0,Paid,Yes,B.Com,61.5,No,0,Both,0
STU_745898,Female,19,94.01477967831721,1,0,Paid,Yes,B.Com,54.3,Yes,128,None,0
STU_996140,Female,18,76.38127608988493,2,0,Paid,Yes,BBA,58.5,Yes,162,Group 1,0
STU_955663,Male,22,39.79973049132782,7,2,Paid,No,B.Com,60.8,Yes,144,None,1
STU_594036,Male,20,71.42866032608852,4,1,Unpaid,No,B.Com,70.8,No,0,Group 1,0
STU_473505,Female,22,85.13490942111959,2,0,Unpaid,Yes,Finance,61.5,Yes,220,Both,0
STU_414823,Male,23,59.197537711399434,7,0,Paid,Yes,Finance,53.0,Yes,460,Group 1,1
STU_527914,Female,19,64.20971484205995,3,0,Unpaid,Yes,CA,73.0,Yes,242,Both,1
STU_992462,Female,17,56.55506302506605,1,2,Paid,Yes,Finance,71.7,Yes,100,Both,1
STU_377565,Female,18,48.68234062475045,4,0,Unpaid,Yes,B.Com,78.2,Yes,144,Both,1
STU_509957,Female,21,90.95910781636616,2,0,Paid,Yes,B.Com,66.4,No,0,Both,0
STU_123533,Female,22,69.48448987792494,6,0,Unpaid,No,Finance,72.6,Yes,385,Group 1,0
STU_542593,Male,23,56.33441994882855,3,2,Paid,Yes,CA,56.1,Yes,344,Both,1
STU_565415,Male,21,61.80442511269058,6,0,Unpaid,Yes,B.Com,49.3,No,0,Both,1
STU_398301,Female,18,79.78473532322049,7,0,Paid,Yes,B.Com,79.3,No,0,None,0
STU_847810,Female,20,57.90292440763382,1,0,Paid,No,B.Com,52.7,No,0,None,1
STU_339819,Female,19,95.4572971637262,7,0,Unpaid,Yes,Finance,82.7,No,0,Group 1,0
STU_809745,Female,19,100.0,1,0,Unpaid,Yes,Finance,75.3,Yes,159,None,0
STU_427227,Female,23,50.2369050351933,8,0,Paid,Yes,Finance,65.7,No,0,Group 1,1
STU_179647,Female,20,65.6692260906742,5,0,Paid,Yes,Finance,47.5,No,0,Group 1,0
STU_949682,Female,20,54.77713315249391,4,0,Unpaid,Yes,B.Com,39.1,No,0,None,1
STU_517771,Male,21,83.59884464493952,4,0,Unpaid,Yes,Finance,86.9,No,0,None,0
STU_279378,Male,23,71.83073508066482,4,0,Unpaid,Yes,B.Com,80.9,No,0,None,0
STU_500625,Male,24,81.05444336181125,5,0,Paid,Yes,B.Com,72.7,No,0,Both,0
STU_575084,Female,24,50.874405540608336,1,1,Paid,Yes,BBA,63.2,Yes,372,None,1
STU_794408,Male,23,100.0,8,0,Paid,Yes,CA,59.2,No,0,Group 1,0
STU_293340,Male,17,92.36033039366708,7,2,Paid,Yes,Finance,96.6,Yes,205,None,0
STU_136872,Male,22,59.24275630966138,1,0,Unpaid,Yes,B.Com,64.1,Yes,370,Group 1,1
STU_415896,Male,22,66.2804629973478,9,0,Paid,Yes,CA,37.1,Yes,147,Group 1,1
STU_522150,Female,18,64.33632678315583,7,0,Unpaid,No,Finance,48.2,No,0,Both,1
STU_797749,Male,21,89.06730458219171,8,0,Paid,Yes,BBA,70.1,Yes,261,Both,0
STU_468130,Male,20,80.18844252723953,5,1,Paid,Yes,BBA,67.9,No,0,None,0
STU_473275,Female,24,71.70682020695752,4,0,Paid,Yes,CA,47.1,Yes,226,Group 1,0
STU_850856,Male,23,62.22733160120293,5,0,Unpaid,Yes,CA,40.3,No,0,None,1
STU_499758,Female,20,62.830560027219185,5,0,Paid,No,CA,70.4,Yes,116,Group 1,1
STU_430877,Male,18,71.18272092176406,3,0,Paid,Yes,BBA,76.8,No,0,None,0
STU_444941,Female,24,93.12061431551729,8,0,Paid,Yes,B.Com,59.6,No,0,Both,0
STU_676604,Female,21,100.0,9,1,Unpaid,No,CA,57.8,No,0,Group 1,0
STU_468699,Female,24,86.88874896826377,6,0,Paid,Yes,B.Com,64.4,No,0,Group 1,0
STU_589334,Female,23,84.95803830177789,2,0,Paid,Yes,Finance,55.3,Yes,209,None,0
STU_848845,Male,17,73.71703316175243,4,1,Paid,No,BBA,72.6,No,0,Group 1,0
STU_202466,Male,20,98.27484589763691,8,0,Paid,No,BBA,71.8,Yes,293,None,0
STU_249635,Female,18,56.58571687333807,4,0,Paid,No,Finance,48.9,No,0,Both,1
STU_183504,Female,23,83.78342422871589,5,0,Unpaid,Yes,Finance,64.7,No,0,Both,0
STU_152497,Male,20,83.24544805738293,2,2,Paid,Yes,B.Com,78.9,Yes,345,Group 1,0
STU_365492,Female,22,63.20635097684519,2,1,Paid,Yes,B.Com,50.7,Yes,236,Both,1
STU_283188,Male,17,81.4039314735763,9,2,Unpaid,Yes,Finance,73.2,Yes,275,Both,0
STU_385412,Male,19,97.57537576463174,6,0,Unpaid,Yes,B.Com,65.5,Yes,334,None,0
STU_438362,Male,21,80.39166837201068,1,0,Paid,Yes,Finance,70.0,No,0,Group 1,0
STU_373060,Female,23,90.6340045239732,3,1,Paid,Yes,B.Com,53.1,Yes,272,Both,0
STU_287837,Male,23,95.42476075314346,9,0,Paid,Yes,Finance,49.1,No,0,Group 1,0
STU_189091,Female,23,75.49744176957273,1,0,Paid,Yes,BBA,65.1,Yes,355,Both,0
STU_266727,Female,19,80.0676431939142,2,0,Paid,Yes,Finance,60.0,Yes,483,Both,0
STU_626526,Male,18,71.64561242927404,9,0,Paid,Yes,Finance,73.0,No,0,Group 1,0
STU_922790,Female,17,52.69531417839326,3,0,Unpaid,Yes,Finance,70.5,No,0,Group 1,1
STU_827469,Female,23,84.5506843764213,4,0,Paid,Yes,Finance,66.3,No,0,Group 1,0
STU_915024,Male,17,56.87554793186941,6,1,Unpaid,Yes,Finance,73.4,No,0,Group 1,1
STU_383884,Female,21,78.68685498583777,3,0,Paid,Yes,CA,52.9,No,0,Group 1,0
STU_986778,Male,23,37.54877719444724,9,1,Paid,No,BBA,59.9,Yes,155,Group 1,1
STU_268927,Female,23,51.141132284992445,4,0,Scholarship,No,B.Com,67.6,Yes,227,None,1
STU_388464,Male,24,81.98483762316211,3,1,Scholarship,No,Finance,51.8,Yes,337,Group 1,0
STU_857524,Male,21,74.51980878925349,3,0,Paid,Yes,CA,80.0,Yes,192,Both,0
STU_106534,Female,19,86.57055653035816,2,1,Unpaid,Yes,CA,63.6,Yes,444,None,0
STU_409222,Male,22,94.62536418207905,5,1,Paid,Yes,Finance,79.1,No,0,Group 1,1
STU_237383,Female,22,93.95840043809751,2,0,Paid,Yes,B.Com,56.5,Yes,422,Group 1,0
STU_494290,Male,17,66.83183068413281,4,0,Paid,Yes,BBA,73.4,No,0,Both,0
STU_691859,Female,22,70.87601354705855,9,1,Paid,No,BBA,70.2,Yes,278,Group 1,0
STU_177858,Male,24,88.07232094684916,8,0,Paid,Yes,Finance,47.0,No,0,None,0
STU_897559,Male,21,100.0,9,0,Paid,Yes,BBA,58.7,No,0,None,0
STU_783574,Female,24,78.59005478368964,3,0,Paid,Yes,CA,83.9,No,0,Group 1,0
STU_282938,Female,21,54.93012776448212,2,0,Unpaid,No,BBA,67.0,Yes,221,Group 1,1
STU_224314,Male,19,41.743525225245804,5,0,Paid,Yes,Finance,61.3,No,0,None,0
STU_901076,Female,22,74.08525443885652,9,0,Unpaid,Yes,CA,67.9,Yes,136,Both,0
STU_466793,Female,24,61.79394756171554,6,0,Scholarship,No,CA,50.1,No,0,Group 1,1
STU_685938,Female,18,90.21680817396663,5,0,Unpaid,Yes,Finance,73.1,No,0,None,0
STU_336179,Male,20,77.49545629924094,7,0,Paid,Yes,BBA,38.0,Yes,281,Both,0
STU_414881,Male,22,83.52499191434765,2,0,Unpaid,Yes,B.Com,49.0,Yes,158,None,0
STU_765208,Male,20,66.72896770077877,4,0,Paid,Yes,CA,59.0,Yes,183,Both,0
STU_661427,Female,21,65.39758341360627,9,0,Paid,Yes,CA,59.3,No,0,Both,0
STU_588709,Male,24,71.30310939496083,9,0,Paid,Yes,Finance,78.8,Yes,262,Group 1,0
STU_421242,Female,19,52.11897730526998,4,0,Paid,Yes,CA,53.8,Yes,468,Both,0
STU_760106,Female,24,73.69982854281432,8,2,Paid,Yes,Finance,59.0,No,0,Group 1,0
STU_816209,Male,21,89.59299311074729,4,0,Paid,Yes,CA,70.7,Yes,323,None,0
STU_403115,Female,19,56.05581833021243,2,1,Unpaid,Yes,CA,56.6,No,0,Both,1
STU_855609,Male,24,100.0,8,0,Paid,Yes,CA,87.4,Yes,455,Group 1,0
STU_185962,Male,23,92.51697612511097,4,0,Unpaid,Yes,CA,72.5,No,0,Group 1,0
STU_207857,Male,19,100.0,5,1,Paid,Yes,Finance,62.1,Yes,272,Group 1,0
STU_224207,Female,24,70.4545858568678,5,3,Scholarship,Yes,CA,71.0,Yes,128,Both,0
STU_738628,Female,18,97.65421409254586,6,1,Unpaid,Yes,CA,77.3,Yes,402,Both,0
STU_290885,Female,20,76.53828250043878,7,1,Unpaid,Yes,B.Com,69.6,Yes,330,None,0
STU_500811,Male,22,63.41304451658428,8,0,Paid,Yes,CA,81.5,No,0,Both,1
STU_241841,Male,23,90.41926093710235,5,0,Paid,Yes,Finance,55.8,Yes,218,None,0
STU_664514,Male,23,47.81914006074524,4,2,Paid,Yes,CA,55.1,No,0,None,1
STU_334865,Male,21,79.40766681062021,2,0,Paid,Yes,BBA,63.5,No,0,Both,0
STU_798146,Male,21,61.84928693262063,9,0,Scholarship,Yes,CA,62.3,Yes,170,None,1
STU_360699,Female,21,93.01938695868125,7,0,Paid,Yes,B.Com,81.5,No,0,Both,0
STU_664827,Male,18,100.0,1,0,Unpaid,Yes,CA,55.1,No,0,Group 1,0
STU_258193,Female,17,84.42727864657996,8,1,Paid,Yes,B.Com,58.9,Yes,470,None,0
STU_818159,Male,23,85.07387472545152,1,0,Unpaid,Yes,CA,49.1,No,0,Group 1,0
STU_414450,Male,20,81.40757911064418,4,1,Paid,Yes,B.Com,49.3,Yes,373,None,0
STU_914108,Male,21,100.0,3,2,Paid,Yes,CA,43.8,Yes,459,None,1
STU_725960,Male,20,56.686199004262136,4,1,Paid,Yes,BBA,79.5,Yes,446,Group 1,1
STU_364396,Female,24,73.39429010650936,1,0,Paid,Yes,B.Com,61.3,No,0,Group 1,0
STU_237286,Female,17,76.8271816488586,6,0,Paid,Yes,BBA,63.6,Yes,131,None,0
STU_530310,Male,21,60.64553053416695,5,0,Unpaid,Yes,BBA,72.9,No,0,None,1
STU_628327,Female,20,74.72809322281842,1,1,Paid,Yes,CA,66.1,No,0,None,1
STU_723827,Female,17,73.1720043129228,8,1,Unpaid,Yes,CA,45.5,No,0,None,0
STU_899301,Male,17,91.31741014537015,9,2,Unpaid,Yes,BBA,78.6,No,0,Group 1,0
STU_776497,Female,17,56.78533463704716,7,0,Paid,Yes,CA,80.0,Yes,135,None,0
STU_895191,Female,17,66.38171948963262,7,0,Unpaid,No,Finance,83.0,No,0,None,0
STU_375934,Male,17,72.35573106670635,3,0,Paid,Yes,BBA,63.2,Yes,425,Both,0
STU_273625,Female,24,67.3112729218637,8,0,Paid,Yes,CA,72.0,No,0,None,0
STU_626866,Male,22,68.63855264020005,9,0,Paid,Yes,CA,68.0,Yes,325,Both,0
STU_752282,Female,20,59.329318850424265,9,0,Unpaid,Yes,BBA,42.7,Yes,379,Both,1
STU_600069,Female,20,55.12851631311733,8,0,Paid,Yes,Finance,76.3,No,0,None,0
STU_812243,Female,21,74.21249713893506,5,0,Paid,Yes,BBA,56.0,No,0,Both,0
STU_306004,Male,18,82.86636836280543,8,1,Paid,Yes,BBA,63.3,Yes,133,Both,0
STU_719542,Male,18,64.20030630791817,2,0,Paid,No,Finance,84.5,No,0,Group 1,1
STU_832701,Male,17,100.0,3,0,Unpaid,Yes,BBA,61.5,No,0,None,0
STU_910053,Male,17,98.56641945160385,3,1,Unpaid,Yes,BBA,63.4,Yes,188,Group 1,0
STU_404132,Female,23,91.87025204530076,7,1,Paid,Yes,Finance,80.5,Yes,141,Both,0
STU_445003,Female,24,59.51292810552639,2,0,Paid,Yes,BBA,56.0,Yes,437,Both,1
STU_476416,Female,19,72.6083204037928,4,0,Paid,Yes,Finance,59.1,Yes,354,None,0
STU_666598,Female,22,64.99224962992434,6,3,Paid,Yes,BBA,59.2,No,0,Both,1
STU_210356,Male,24,60.05558626618023,1,0,Unpaid,Yes,Finance,53.1,No,0,Group 1,1
STU_290595,Male,21,67.45395535494916,4,0,Unpaid,Yes,BBA,86.9,No,0,None,0
STU_808316,Male,18,74.63575839700124,7,0,Unpaid,Yes,BBA,57.6,No,0,None,0
STU_569720,Male,20,61.54873343669351,8,0,Unpaid,Yes,BBA,66.6,Yes,417,None,1
STU_259102,Female,20,95.92204715031674,7,0,Unpaid,Yes,BBA,53.5,Yes,398,None,0
STU_267638,Male,23,77.92944145603533,6,1,Paid,Yes,CA,61.0,Yes,275,Group 1,0
STU_889902,Male,20,67.89348591747485,3,0,Paid,Yes,CA,38.7,No,0,None,1
STU_969597,Female,23,63.849229718089,4,0,Paid,Yes,CA,62.4,No,0,None,1
STU_737220,Male,23,88.92576182013637,3,0,Scholarship,No,CA,61.9,Yes,414,Both,0
STU_297090,Male,17,95.54973728475805,1,0,Paid,Yes,CA,80.0,No,0,Both,0
STU_452832,Female,19,67.13092884159803,8,0,Unpaid,Yes,Finance,73.2,Yes,444,None,0
STU_890393,Male,21,98.1096005008855,7,0,Unpaid,Yes,Finance,76.0,No,0,None,0
STU_847152,Female,19,69.42114913757555,6,1,Paid,Yes,BBA,77.2,Yes,322,Both,0
STU_427965,Male,20,67.77052986648448,7,0,Paid,Yes,Finance,51.8,Yes,493,Both,0
STU_215856,Female,17,59.46950064341056,9,2,Scholarship,No,CA,59.8,Yes,206,None,1
STU_176903,Female,24,81.06898848761328,4,1,Paid,Yes,Finance,72.0,Yes,159,None,0
STU_124056,Male,24,88.98185851379827,3,0,Unpaid,Yes,B.Com,55.2,No,0,Both,0
STU_929316,Male,20,82.9129996802081,1,0,Unpaid,Yes,B.Com,58.2,Yes,277,Both,0
STU_113448,Female,22,82.29031463848625,7,0,Paid,Yes,CA,57.7,Yes,113,None,0
STU_111782,Male,17,100.0,5,1,Paid,Yes,BBA,75.5,Yes,220,Group 1,0
STU_666274,Female,23,97.28955226490137,2,0,Scholarship,Yes,Finance,57.7,No,0,Group 1,0
STU_472072,Male,19,76.3906189075549,9,2,Paid,No,Finance,60.1,No,0,Both,0
STU_678331,Male,21,56.70310763085377,8,0,Paid,Yes,BBA,65.8,Yes,131,Both,1
STU_868607,Male,20,84.93499003319118,1,0,Paid,Yes,B.Com,80.6,Yes,150,Group 1,0
STU_694624,Male,22,80.44343043047087,3,2,Scholarship,Yes,B.Com,73.4,Yes,291,Both,0
STU_597119,Female,20,64.92677433779008,3,0,Scholarship,Yes,BBA,54.6,Yes,271,Both,1
STU_122540,Male,20,77.98080202559778,7,0,Unpaid,Yes,BBA,38.9,Yes,275,Group 1,1
STU_893188,Male,20,52.868494140577695,6,0,Scholarship,Yes,BBA,73.5,No,0,Group 1,1
STU_277976,Male,18,77.93086884300529,3,2,Unpaid,Yes,CA,83.6,No,0,Both,0
STU_278411,Male,19,60.27810641346328,9,0,Paid,Yes,Finance,80.6,Yes,186,Group 1,1
STU_299500,Female,23,93.9775099154499,9,0,Paid,Yes,BBA,67.5,Yes,492,None,0
STU_283259,Female,21,82.5261372342482,3,0,Paid,Yes,Finance,64.7,Yes,235,Both,0
STU_484302,Male,24,59.953106320541565,5,1,Paid,No,CA,62.5,No,0,Group 1,1
STU_332900,Male,21,82.25231063995263,7,0,Paid,Yes,B.Com,26.2,Yes,137,Both,1
STU_671357,Male,19,80.95144626126475,1,1,Paid,Yes,BBA,76.9,Yes,434,Both,0
STU_689810,Male,24,77.99307556210404,2,0,Scholarship,No,B.Com,62.3,Yes,483,None,0
STU_974485,Male,21,88.90473708666332,1,1,Unpaid,Yes,CA,57.9,Yes,244,None,0
STU_275369,Female,19,95.80908191181943,8,0,Paid,Yes,BBA,76.4,Yes,362,Group 1,0
STU_451069,Male,19,60.56878582192999,4,0,Scholarship,Yes,BBA,50.9,Yes,282,Group 1,1
STU_620341,Female,21,55.15687919299555,8,0,Paid,Yes,BBA,37.2,Yes,177,Both,1
STU_257780,Female,24,80.39417889096205,7,0,Paid,Yes,B.Com,58.3,No,0,None,0
STU_413451,Male,17,60.834907364399065,1,0,Scholarship,No,B.Com,73.9,Yes,440,Group 1,1
STU_840991,Male,24,100.0,4,2,Paid,Yes,Finance,75.9,No,0,Both,0
STU_795029,Male,19,71.96618895866945,6,0,Paid,Yes,Finance,63.6,Yes,337,Group 1,0
STU_631875,Male,24,79.89159017675733,9,0,Paid,No,BBA,71.9,No,0,Group 1,0
STU_330443,Male,18,47.16067467227419,6,0,Paid,Yes,BBA,66.2,Yes,261,Group 1,1
STU_722916,Female,19,100.0,4,0,Paid,Yes,BBA,65.9,No,0,Group 1,0
STU_743465,Male,20,100.0,9,1,Paid,Yes,CA,92.0,Yes,329,None,0
STU_231732,Female,20,93.48730807126731,3,0,Unpaid,No,BBA,43.9,Yes,298,Group 1,1
STU_868191,Female,19,87.03200091795811,7,0,Paid,Yes,CA,68.9,Yes,348,Both,0
STU_588375,Male,23,68.79597402539264,2,0,Paid,No,CA,77.5,Yes,405,Both,0
STU_861452,Female,19,54.14066361469485,1,0,Paid,Yes,BBA,73.4,No,0,Both,0
STU_117596,Male,21,44.34510279832155,6,0,Paid,Yes,CA,65.9,No,0,Both,1
STU_520379,Male,20,85.8553873093111,7,0,Paid,Yes,Finance,59.1,Yes,479,None,0
STU_300025,Female,22,100.0,4,0,Paid,Yes,B.Com,59.6,Yes,283,Both,0
STU_407309,Male,24,61.26739515248595,1,1,Unpaid,Yes,Finance,74.1,Yes,283,Group 1,1
STU_336069,Female,20,90.20448180057437,9,0,Unpaid,Yes,B.Com,56.9,Yes,337,Both,0
STU_753981,Male,20,83.1797429071493,4,0,Scholarship,No,BBA,56.4,No,0,Both,0
STU_397327,Female,24,77.3253993741367,3,0,Unpaid,Yes,Finance,53.5,No,0,Group 1,0
STU_148943,Female,20,79.98993132194373,3,0,Unpaid,No,B.Com,67.5,Yes,200,None,0
STU_597534,Female,18,67.47032507626783,9,0,Paid,Yes,BBA,55.9,No,0,Both,0
STU_451208,Male,20,67.49242263849457,4,2,Unpaid,Yes,CA,49.7,No,0,None,0
STU_993326,Male,19,71.90145979856369,4,0,Unpaid,Yes,CA,56.5,Yes,203,Both,0
STU_263695,Female,20,58.69245186491723,9,0,Paid,Yes,CA,87.3,No,0,Both,0
STU_824699,Male,23,68.34554029184005,6,0,Paid,Yes,B.Com,81.1,No,0,Group 1,0
STU_200221,Male,18,74.3595412149865,9,0,Paid,Yes,BBA,69.6,Yes,222,Both,0
STU_908167,Male,23,100.0,3,0,Paid,Yes,BBA,47.0,Yes,289,Group 1,0
STU_360147,Female,20,74.9333781060087,8,0,Unpaid,Yes,CA,44.1,Yes,424,None,1
STU_724533,Male,17,82.71703269005134,5,0,Scholarship,Yes,Finance,80.2,No,0,None,0
STU_736171,Female,22,74.28561416506888,3,1,Paid,Yes,B.Com,57.2,Yes,195,None,0
STU_973668,Female,18,70.69357191982775,6,1,Paid,Yes,B.Com,48.6,No,0,Group 1,0
STU_261420,Male,24,68.55547539235508,3,0,Paid,Yes,BBA,69.2,Yes,439,None,0
STU_354668,Female,20,85.8279764795683,4,0,Paid,Yes,B.Com,70.3,Yes,337,Both,0
STU_305722,Female,24,61.09606988266418,9,2,Paid,Yes,B.Com,49.5,No,0,Both,1
STU_538398,Female,19,82.49744621718756,8,0,Unpaid,No,BBA,63.3,No,0,Group 1,0
STU_865614,Female,19,70.87550991716286,5,0,Unpaid,Yes,Finance,60.5,No,0,Both,0
STU_661962,Female,20,100.0,2,1,Paid,Yes,CA,79.5,Yes,331,None,0
STU_568294,Female,22,88.98503490704786,1,0,Unpaid,Yes,BBA,57.3,No,0,Group 1,0
STU_982615,Female,18,43.06228378755708,9,0,Paid,Yes,Finance,71.6,No,0,Group 1,1
STU_490742,Female,24,84.47789046117381,2,0,Unpaid,Yes,B.Com,75.4,Yes,266,Group 1,0
STU_923105,Male,21,78.32227583703211,9,1,Paid,Yes,BBA,61.9,No,0,None,0
STU_157692,Male,23,77.05666177972081,9,0,Unpaid,No,B.Com,61.8,Yes,157,Group 1,0
STU_178563,Female,24,66.05260717405473,7,0,Paid,Yes,BBA,72.8,No,0,Both,0
STU_388851,Male,22,59.657953515290714,3,0,Paid,Yes,CA,86.3,Yes,346,None,1
STU_967012,Female,18,96.44333769604225,7,0,Paid,Yes,Finance,69.6,No,0,Group 1,0
STU_954473,Male,21,100.0,9,1,Paid,Yes,BBA,89.0,No,0,None,0
STU_249536,Male,22,50.73328868430123,6,0,Paid,Yes,BBA,67.7,Yes,320,None,1
STU_675447,Female,20,60.48401665811235,7,0,Unpaid,Yes,B.Com,70.4,No,0,Both,1
STU_274795,Male,22,82.73438380894848,3,2,Paid,Yes,B.Com,61.4,No,0,Group 1,0
STU_861256,Female,23,69.1795510857342,8,3,Paid,Yes,BBA,63.9,Yes,335,Group 1,0
STU_204634,Female,17,73.62957893394555,3,0,Unpaid,Yes,CA,82.8,No,0,Both,0
STU_989460,Female,21,66.40863675621608,9,0,Paid,Yes,Finance,71.2,Yes,491,None,0
STU_574427,Female,24,97.88712893282359,4,0,Unpaid,No,BBA,46.2,Yes,386,Group 1,0
STU_421755,Male,23,76.86817925200133,8,2,Paid,Yes,BBA,58.6,Yes,249,Both,1
STU_564076,Female,24,72.13592171442335,6,2,Paid,Yes,B.Com,49.6,No,0,None,0
STU_384416,Female,18,87.81344377454279,3,0,Scholarship,Yes,B.Com,60.9,Yes,426,None,0
STU_189406,Male,21,52.314773952468066,9,0,Unpaid,Yes,CA,61.1,No,0,Group 1,1
STU_643965,Male,22,59.329746712971556,1,1,Paid,Yes,CA,47.4,Yes,273,Group 1,1
STU_570474,Female,19,63.14237735528749,4,1,Unpaid,No,Finance,53.9,No,0,Both,1
STU_821608,Male,22,94.12815136981641,6,0,Paid,Yes,B.Com,46.9,No,0,None,0
STU_607505,Male,22,63.708400111824375,9,1,Unpaid,Yes,BBA,33.5,Yes,298,Group 1,1
STU_149373,Female,21,61.16293618528938,2,0,Unpaid,Yes,B.Com,61.6,No,0,Both,1
STU_541922,Female,23,73.17170367877651,7,0,Unpaid,Yes,BBA,69.4,No,0,None,0
STU_108464,Male,21,88.22794152851432,5,0,Scholarship,Yes,B.Com,57.8,Yes,294,None,0
STU_295782,Male,17,69.02711382283645,3,0,Scholarship,Yes,CA,53.0,No,0,Both,0
STU_144214,Male,17,76.16139095090033,3,0,Unpaid,Yes,B.Com,56.6,No,0,None,0
STU_843749,Male,23,88.56636813793503,3,1,Unpaid,Yes,BBA,67.8,No,0,Group 1,0
STU_103426,Female,23,67.08471517009565,2,0,Paid,Yes,BBA,64.0,Yes,184,Group 1,0
STU_948021,Male,21,68.38863156917927,2,0,Scholarship,Yes,Finance,73.7,Yes,308,None,0
STU_540816,Female,18,92.32357608926235,4,0,Scholarship,No,BBA,54.9,Yes,339,None,0
STU_747818,Male,17,78.48542859797885,1,0,Paid,Yes,Finance,72.3,No,0,Group 1,0
STU_392875,Female,23,86.86279553709974,3,1,Paid,Yes,Finance,55.3,Yes,403,Both,0
STU_885783,Male,23,73.17578026162258,3,0,Unpaid,Yes,BBA,43.2,No,0,None,1
STU_441621,Male,22,53.58691372235565,2,0,Paid,Yes,BBA,80.9,Yes,103,Both,1
STU_882260,Male,24,57.78360933715396,6,1,Paid,Yes,CA,79.2,No,0,Both,1
STU_230091,Female,24,69.74112168530195,7,2,Paid,Yes,CA,64.1,No,0,Group 1,0
STU_393222,Male,19,91.19078516470299,2,2,Paid,No,B.Com,79.5,Yes,481,Both,0
STU_392505,Female,21,76.06653545914168,4,0,Paid,Yes,CA,57.6,No,0,Both,0
STU_267342,Male,19,93.91267211919642,8,1,Unpaid,Yes,BBA,79.4,Yes,402,None,0
STU_604177,Male,22,56.66340526308528,6,1,Unpaid,Yes,B.Com,62.6,Yes,340,None,1
STU_537964,Male,21,73.49729642201936,3,1,Paid,Yes,CA,62.3,No,0,Both,0
STU_746270,Female,24,39.39387733300979,6,0,Paid,Yes,Finance,41.9,No,0,None,1
STU_114549,Female,21,64.66429134011035,9,0,Paid,No,B.Com,52.1,Yes,361,Group 1,0
STU_686746,Male,23,67.44241742721238,7,0,Unpaid,Yes,BBA,76.0,Yes,462,Group 1,0
STU_373846,Male,19,84.08379159090346,1,1,Paid,Yes,CA,51.4,Yes,370,Group 1,0
STU_916755,Female,17,84.26730485881615,8,1,Unpaid,Yes,B.Com,70.3,Yes,419,Both,0
STU_741767,Male,22,86.40735154064082,6,0,Unpaid,Yes,BBA,54.5,Yes,140,Group 1,0
STU_546545,Male,20,69.98296748793486,4,0,Scholarship,Yes,BBA,54.3,Yes,328,None,0
STU_412464,Female,21,87.24365417956237,4,1,Paid,No,BBA,60.9,No,0,Group 1,0
STU_420757,Male,23,82.51127614354856,8,0,Paid,No,Finance,59.1,Yes,283,Group 1,0
STU_758327,Female,21,80.18780933646566,9,0,Paid,Yes,BBA,62.2,No,0,Both,0
STU_620786,Female,19,55.54697897591684,7,0,Unpaid,Yes,CA,67.6,No,0,Both,1
STU_423171,Male,19,56.134495557966034,1,0,Scholarship,Yes,B.Com,51.1,Yes,183,None,0
STU_134084,Female,24,98.45184236758143,2,1,Unpaid,Yes,CA,68.8,No,0,Both,0
STU_933781,Male,22,75.32558990020401,2,1,Unpaid,Yes,Finance,72.5,No,0,Both,0
STU_748318,Female,19,86.05320892687682,7,0,Paid,Yes,B.Com,66.9,No,0,Group 1,0
STU_689883,Female,23,84.86585262423975,2,0,Unpaid,Yes,CA,79.8,No,0,Group 1,0
STU_970562,Male,24,88.35036461821417,9,0,Unpaid,Yes,BBA,80.7,No,0,Group 1,0
STU_190529,Female,21,77.79776798654545,3,0,Paid,Yes,CA,75.5,No,0,Both,0
STU_745652,Male,20,81.74046035430604,5,0,Unpaid,Yes,CA,90.1,No,0,Group 1,0
STU_550664,Female,22,77.5131688582838,6,0,Paid,Yes,BBA,87.8,No,0,Group 1,0
STU_238363,Female,23,53.714813057676224,4,2,Paid,Yes,BBA,73.2,Yes,140,Group 1,1
STU_651877,Female,22,54.93758261995461,9,0,Paid,Yes,B.Com,52.3,Yes,163,Group 1,1
STU_164923,Male,24,73.53842691794206,9,1,Unpaid,Yes,B.Com,52.7,No,0,Group 1,0
STU_703240,Female,20,48.02493765885008,6,1,Paid,No,B.Com,64.9,No,0,None,1
